"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2016,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX0460100","New Braunfels","","City","TX","Texas","West South Central","GUADALUPE; COMAL","South","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"TX0575000","Hospital District:","Dallas County","Other","TX","Texas","West South Central","DALLAS","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"NV0160200","Sparks","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,1
2017,"IN0790100","Lafayette","","City","IN","Indiana","East North Central","TIPPECANOE","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"IN0790100","Lafayette","","City","IN","Indiana","East North Central","TIPPECANOE","Midwest","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2016,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,3,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX1010400","Deer Park","","City","TX","Texas","West South Central","HARRIS","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX1010400","Deer Park","","City","TX","Texas","West South Central","HARRIS","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"AZ0072900","Tempe","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"AZ0072900","Tempe","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",14,0,0,0
2016,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",5,0,1,0
2016,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",6,0,0,0
2017,"MOSPD0000","St. Louis","","City","MO","Missouri","West North Central","ST LOUIS CITY","Midwest","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"MN0430500","Silver Lake","","City","MN","Minnesota","West North Central","MCLEOD","Midwest","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0570100","Thief River Falls","","City","MN","Minnesota","West North Central","PENNINGTON","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,5,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2017,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",7,0,5,0
2018,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,1,1,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,1,1
2014,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,2,1,0
2018,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2018,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,1,0,0
2018,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",8,0,3,0
2018,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","MARICOPA","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,1,1,0
2017,"MN0280000","Houston","","County","MN","Minnesota","West North Central","HOUSTON","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",3,0,4,1
2018,"AZ0072100","Peoria","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MN0190400","Mendota Heights","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",5,0,5,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",9,0,6,1
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",11,0,10,0
2016,"WI0411000","Oak Creek","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2015,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",26,1,5,0
2016,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",16,0,9,0
2016,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2016,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",20,0,0,0
2016,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TX1781700","Driscoll","","City","TX","Texas","West South Central","NUECES","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",2,0,2,0
2018,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"MN0730000","Stearns","","County","MN","Minnesota","West North Central","STEARNS","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"MN0450000","Marshall","","County","MN","Minnesota","West North Central","MARSHALL","Midwest","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",7,0,6,0
2018,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"NJ0143600","Roxbury Township","","City","NJ","New Jersey","Middle Atlantic","MORRIS","Northeast","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MN0420100","Marshall","","City","MN","Minnesota","West North Central","LYON","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"TX0820100","Pearsall","","City","TX","Texas","West South Central","FRIO","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2015,"TX0820300","Dilley","","City","TX","Texas","West South Central","FRIO","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
