,city,state,address,geom,latitude,longitude
1685,Providence,RI,"Providence,RI,USA","(41.8239891, -71.4128343)",41.8239891,-71.4128343
1686,Neshoba County,MS,"Neshoba County,MS,USA","(32.7237573, -89.103199)",32.7237573,-89.103199
1687,Flatwoods,KY,"Flatwoods,KY,USA","(38.5225805, -82.7171081)",38.5225805,-82.7171081
1688,Gibson,LA,"Gibson,LA,USA","(38.3079744, -87.5775949)",38.3079744,-87.5775949
1689,Crystal,MN,"Crystal,MN,USA","(45.031823, -93.3606072)",45.031823,-93.3606072
1690,Hinds County,MS,"Hinds County,MS,USA","(32.2506754, -90.4793259)",32.2506754,-90.4793259
1691,Dakota City,IA,"Dakota City,IA,USA","(42.7221935, -94.1971836)",42.7221935,-94.1971836
1692,St. Tammany Parish,LA,"St. Tammany Parish,LA,USA","(30.4243909, -89.9730381)",30.4243909,-89.9730381
1693,Fall River,MA,"Fall River,MA,USA","(41.7010642, -71.1546367)",41.7010642,-71.1546367
1694,Tremont,NY,"Tremont,NY,USA","(40.8468963, -73.8997552)",40.8468963,-73.8997552
1695,Rancho Tehama Reserve,CA,"Rancho Tehama Reserve,CA,USA","(40.0048517, -122.4766952)",40.0048517,-122.4766952
1696,Jackson,MS,"Jackson,MS,USA","(32.2990384, -90.1847691)",32.2990384,-90.1847691
1697,Elmira,NY,"Elmira,NY,USA","(42.0897965, -76.8077338)",42.0897965,-76.8077338
1698,Cedar Lake,TX,"Cedar Lake,TX,USA","(28.9010869, -95.6368955)",28.9010869,-95.6368955
1699,West Monroe,LA,"West Monroe,LA,USA","(32.5184775, -92.1476353)",32.5184775,-92.1476353
1700,Fairfax,VA,"Fairfax,VA,USA","(38.8462236, -77.3063733)",38.8462236,-77.3063733
1701,Prichard,AL,"Prichard,AL,USA","(30.7387998, -88.0788889)",30.7387998,-88.0788889
1702,Warren County,KY,"Warren County,KY,USA","(36.9812407, -86.4233533)",36.9812407,-86.4233533
1703,Greenville County,SC,"Greenville County,SC,USA","(34.8550021, -82.3356457)",34.8550021,-82.3356457
1704,Davenport,IA,"Davenport,IA,USA","(41.5236436, -90.5776368)",41.5236436,-90.5776368
1705,Klamath Falls,OR,"Klamath Falls,OR,USA","(42.224867, -121.7816704)",42.224867,-121.7816704
1706,Lebanon,MO,"Lebanon,MO,USA","(37.6806669, -92.6637835)",37.6806669,-92.6637835
1707,Pell City,AL,"Pell City,AL,USA","(33.5862149, -86.2860888)",33.5862149,-86.2860888
1708,Holland Township,MI,"Holland Township,MI,USA","(44.20223785, -84.91236585855006)",44.20223785,-84.91236585855006
1709,Wimberley,TX,"Wimberley,TX,USA","(29.9976807, -98.0987896)",29.9976807,-98.0987896
1710,Penasco,NM,"Penasco,NM,USA","(36.1714695, -105.69004770631844)",36.1714695,-105.69004770631844
1711,Covina,CA,"Covina,CA,USA","(34.1024, -117.85486499999999)",34.1024,-117.85486499999999
1712,Eaton County,MI,"Eaton County,MI,USA","(42.5935964, -84.8443666)",42.5935964,-84.8443666
1713,Hillyard,WA,"Hillyard,WA,USA","(47.70717895, -117.36276396151149)",47.70717895,-117.36276396151149
1714,Three Points,AZ,"Three Points,AZ,USA","(32.046336499999995, -111.28519017477305)",32.046336499999995,-111.28519017477305
1715,Hendersonville,NC,"Hendersonville,NC,USA","(35.3187279, -82.4609528)",35.3187279,-82.4609528
1716,North Hollywood,CA,"North Hollywood,CA,USA","(34.1729044, -118.3740371)",34.1729044,-118.3740371
1717,York,SC,"York,SC,USA","(39.962398, -76.727392)",39.962398,-76.727392
1718,La Marque,TX,"La Marque,TX,USA","(29.3685674, -94.9713134)",29.3685674,-94.9713134
1719,Monticello,GA,"Monticello,GA,USA","(33.3044654, -83.684096)",33.3044654,-83.684096
1720,Bassett,VA,"Bassett,VA,USA","(36.761832, -79.98733555650958)",36.761832,-79.98733555650958
1721,Lauderdale Lakes,FL,"Lauderdale Lakes,FL,USA","(26.1667184, -80.2085565)",26.1667184,-80.2085565
1722,Coral Springs,FL,"Coral Springs,FL,USA","(26.26485615, -80.26534203798758)",26.26485615,-80.26534203798758
1723,Peshtigo,WI,"Peshtigo,WI,USA","(45.05443, -87.7492721)",45.05443,-87.7492721
1724,Old Forge,PA,"Old Forge,PA,USA","(41.3711906, -75.7349144)",41.3711906,-75.7349144
1725,Dover,DE,"Dover,DE,USA","(39.158168, -75.5243682)",39.158168,-75.5243682
1726,Rose Bud,AR,"Rose Bud,AR,USA","(35.3314708, -92.0812595)",35.3314708,-92.0812595
1727,Artesia,CA,"Artesia,CA,USA","(33.8690197, -118.0796195)",33.8690197,-118.0796195
1728,Rincon,GA,"Rincon,GA,USA","(32.2960289, -81.2353905)",32.2960289,-81.2353905
1729,Hamilton,AL,"Hamilton,AL,USA","(34.1423235, -87.9886438)",34.1423235,-87.9886438
1730,New Britain,CT,"New Britain,CT,USA","(41.6612104, -72.7795419)",41.6612104,-72.7795419
1731,McMinnville,TN,"McMinnville,TN,USA","(35.683404, -85.7699816)",35.683404,-85.7699816
1732,Lexington,VA,"Lexington,VA,USA","(37.7802145, -79.44385152471813)",37.7802145,-79.44385152471813
1733,Charleston,TN,"Charleston,TN,USA","(35.2858415, -84.7575018)",35.2858415,-84.7575018
1734,Bremerton,WA,"Bremerton,WA,USA","(47.5653663, -122.6246836)",47.5653663,-122.6246836
1735,Valley Head,WV,"Valley Head,WV,USA","(38.545113, -80.0359015)",38.545113,-80.0359015
1736,Oak Park,MI,"Oak Park,MI,USA","(42.4594803, -83.1827051)",42.4594803,-83.1827051
1737,Mulberry,AR,"Mulberry,AR,USA","(35.5006417, -94.0515919)",35.5006417,-94.0515919
1738,The Colony,TX,"The Colony,TX,USA","(33.0890094, -96.8863922)",33.0890094,-96.8863922
1739,Miami Township,OH,"Miami Township,OH,USA","(39.19975135, -84.24087711777783)",39.19975135,-84.24087711777783
1740,Schertz,TX,"Schertz,TX,USA","(29.5641617, -98.2695702)",29.5641617,-98.2695702
1741,Gilbert,MN,"Gilbert,MN,USA","(47.488909, -92.4652)",47.488909,-92.4652
1742,Pocatello,ID,"Pocatello,ID,USA","(42.8688613, -112.4401098)",42.8688613,-112.4401098
1743,Canaan,NH,"Canaan,NH,USA","(43.647007, -72.013321)",43.647007,-72.013321
1744,Progreso,TX,"Progreso,TX,USA","(26.0922991, -97.9572242)",26.0922991,-97.9572242
1745,Boring,OR,"Boring,OR,USA","(45.4300724, -122.3740589)",45.4300724,-122.3740589
1746,Tulare,CA,"Tulare,CA,USA","(36.2516475, -118.852583)",36.2516475,-118.852583
1747,Lawrence,IN,"Lawrence,IN,USA","(38.8400395, -86.4880717)",38.8400395,-86.4880717
1748,Farmers Branch,TX,"Farmers Branch,TX,USA","(32.9265137, -96.8961151)",32.9265137,-96.8961151
1750,Chester,VA,"Chester,VA,USA","(37.3569086, -77.4421818)",37.3569086,-77.4421818
1751,Dover Township,PA,"Dover Township,PA,USA","(40.019127, -76.86795815241379)",40.019127,-76.86795815241379
1752,Redwood City,CA,"Redwood City,CA,USA","(37.4863239, -122.2325233)",37.4863239,-122.2325233
1753,Crowell,TX,"Crowell,TX,USA","(33.983973, -99.7248158)",33.983973,-99.7248158
1754,Highlands Ranch,CO,"Highlands Ranch,CO,USA","(39.5538771, -104.9694264)",39.5538771,-104.9694264
1755,Romance,AR,"Romance,AR,USA","(35.2409171, -92.051258)",35.2409171,-92.051258
1756,Edgewater,FL,"Edgewater,FL,USA","(28.961613749999998, -80.98504467153403)",28.961613749999998,-80.98504467153403
1757,Camp Wood,TX,"Camp Wood,TX,USA","(29.6693924, -100.0122911)",29.6693924,-100.0122911
1758,Ozark,AR,"Ozark,AR,USA","(35.4870295, -93.8276965)",35.4870295,-93.8276965
1759,Joplin,MO,"Joplin,MO,USA","(37.08418, -94.51323)",37.08418,-94.51323
1760,Whitehall,OH,"Whitehall,OH,USA","(39.9667308, -82.8854559)",39.9667308,-82.8854559
1761,McLoud,OK,"McLoud,OK,USA","(35.4358996, -97.0914163)",35.4358996,-97.0914163
1762,Round Rock,TX,"Round Rock,TX,USA","(30.508235, -97.6788934)",30.508235,-97.6788934
1763,Sparta,WI,"Sparta,WI,USA","(43.9441328, -90.8129118)",43.9441328,-90.8129118
1764,San Carlos Park,FL,"San Carlos Park,FL,USA","(26.47327, -81.81759451422286)",26.47327,-81.81759451422286
1765,Manchester Township,PA,"Manchester Township,PA,USA","(40.012024499999995, -76.7534068646168)",40.012024499999995,-76.7534068646168
1766,Lauderhill,FL,"Lauderhill,FL,USA","(26.1567308, -80.22506769232564)",26.1567308,-80.22506769232564
1767,Danville,VA,"Danville,VA,USA","(36.5859718, -79.3950228)",36.5859718,-79.3950228
1768,Sedona,AZ,"Sedona,AZ,USA","(34.8679599, -111.7617165)",34.8679599,-111.7617165
1769,Horn Lake,MS,"Horn Lake,MS,USA","(34.9553719, -90.0348139)",34.9553719,-90.0348139
1770,Church Hill,TN,"Church Hill,TN,USA","(36.5223207, -82.7134921)",36.5223207,-82.7134921
1771,Lexington County,SC,"Lexington County,SC,USA","(33.8986841, -81.275054)",33.8986841,-81.275054
1772,Elko,NV,"Elko,NV,USA","(41.1958128, -115.3272864)",41.1958128,-115.3272864
1773,Pittsburg,CA,"Pittsburg,CA,USA","(38.0181745, -121.8901232)",38.0181745,-121.8901232
1774,Scottsville,KY,"Scottsville,KY,USA","(36.7533781, -86.1905424)",36.7533781,-86.1905424
1775,Sherwood,OR,"Sherwood,OR,USA","(45.3570983, -122.840357)",45.3570983,-122.840357
1776,Puyallup,WA,"Puyallup,WA,USA","(47.1849009, -122.2921406)",47.1849009,-122.2921406
1777,Cave Junction,OR,"Cave Junction,OR,USA","(42.1633443, -123.6479309)",42.1633443,-123.6479309
1778,El Sereno,CA,"El Sereno,CA,USA","(34.0811213, -118.1778495)",34.0811213,-118.1778495
1779,Montpelier,VT,"Montpelier,VT,USA","(44.260445, -72.575684)",44.260445,-72.575684
1780,Bedford,TX,"Bedford,TX,USA","(32.844017, -97.1430671)",32.844017,-97.1430671
1781,Gooding,ID,"Gooding,ID,USA","(43.0031041, -114.8286924)",43.0031041,-114.8286924
1782,Adams County,CO,"Adams County,CO,USA","(39.8714085, -104.2701374)",39.8714085,-104.2701374
1783,Nashua,IA,"Nashua,IA,USA","(42.9527536, -92.5362956)",42.9527536,-92.5362956
1784,Racine,WI,"Racine,WI,USA","(42.7260523, -87.7825242)",42.7260523,-87.7825242
1785,Franklin County,OH,"Franklin County,OH,USA","(40.0283162, -83.0076657)",40.0283162,-83.0076657
1786,Boonville,IN,"Boonville,IN,USA","(38.0493288, -87.2746568)",38.0493288,-87.2746568
1787,Fairmont,MN,"Fairmont,MN,USA","(43.6521775, -94.4610832)",43.6521775,-94.4610832
1788,Dunwoody,GA,"Dunwoody,GA,USA","(33.9462467, -84.3342749)",33.9462467,-84.3342749
1789,Overland Park,KS,"Overland Park,KS,USA","(38.9742502, -94.6851702)",38.9742502,-94.6851702
1790,Rockledge,FL,"Rockledge,FL,USA","(28.313751500000002, -80.72421890178558)",28.313751500000002,-80.72421890178558
1791,Ebey Island,WA,"Ebey Island,WA,USA","(47.9695409, -122.1618)",47.9695409,-122.1618
1792,Battle Creek,MI,"Battle Creek,MI,USA","(42.3192548, -85.1824269)",42.3192548,-85.1824269
1793,Millville,NJ,"Millville,NJ,USA","(39.4020593, -75.0393368)",39.4020593,-75.0393368
1794,Crescent City,CA,"Crescent City,CA,USA","(41.8528065, -124.14986198309553)",41.8528065,-124.14986198309553
1795,Chatham County,GA,"Chatham County,GA,USA","(31.9668887, -81.0626008)",31.9668887,-81.0626008
1796,League City,TX,"League City,TX,USA","(29.5074538, -95.0949303)",29.5074538,-95.0949303
1797,Union Township,MI,"Union Township,MI,USA","(43.596874, -84.82288766404301)",43.596874,-84.82288766404301
1798,Little Orleans,MD,"Little Orleans,MD,USA","(39.625925, -78.3864002)",39.625925,-78.3864002
1799,Buford,GA,"Buford,GA,USA","(34.1206564, -84.0043513)",34.1206564,-84.0043513
1800,Rock Falls,IL,"Rock Falls,IL,USA","(41.7797533, -89.6889967)",41.7797533,-89.6889967
1801,Walton,IN,"Walton,IN,USA","(40.662707499999996, -86.24611917317421)",40.662707499999996,-86.24611917317421
1802,Chamblee,GA,"Chamblee,GA,USA","(33.892176, -84.2988296)",33.892176,-84.2988296
1803,Pink,OK,"Pink,OK,USA","(35.2606255, -97.1197479)",35.2606255,-97.1197479
1804,St. James,MN,"St. James,MN,USA","(43.9824577, -94.6269181)",43.9824577,-94.6269181
1805,Arvada,CO,"Arvada,CO,USA","(39.8211225, -105.22074299044587)",39.8211225,-105.22074299044587
1806,Waverly,OH,"Waverly,OH,USA","(39.126735, -82.9854553)",39.126735,-82.9854553
1807,Clayton,GA,"Clayton,GA,USA","(33.5204959, -84.3591713)",33.5204959,-84.3591713
1808,Helena,MT,"Helena,MT,USA","(46.5927425, -112.0362771)",46.5927425,-112.0362771
1809,Winters,TX,"Winters,TX,USA","(31.9565343, -99.962313)",31.9565343,-99.962313
1810,Reading,MA,"Reading,MA,USA","(42.5256502, -71.0953314)",42.5256502,-71.0953314
1811,Nice,CA,"Nice,CA,USA","(39.121271, -122.83560213628311)",39.121271,-122.83560213628311
1812,Laguna Woods,CA,"Laguna Woods,CA,USA","(33.6106076, -117.7249722)",33.6106076,-117.7249722
1813,Lantana,FL,"Lantana,FL,USA","(26.5865308, -80.052166)",26.5865308,-80.052166
1814,Grant-Valkaria,FL,"Grant-Valkaria,FL,USA","(27.936805, -80.5671972)",27.936805,-80.5671972
1815,Locust Grove,GA,"Locust Grove,GA,USA","(33.3459495, -84.109083)",33.3459495,-84.109083
1816,Bolton,VT,"Bolton,VT,USA","(44.3728323, -72.8806764)",44.3728323,-72.8806764
1817,Grant,OK,"Grant,OK,USA","(36.7888817, -97.7824914)",36.7888817,-97.7824914
1818,Willits,CA,"Willits,CA,USA","(39.4096043, -123.3555602)",39.4096043,-123.3555602
1819,Merrillville,IN,"Merrillville,IN,USA","(41.4828144, -87.3328139)",41.4828144,-87.3328139
1820,Belton,MO,"Belton,MO,USA","(38.8108097, -94.5313502)",38.8108097,-94.5313502
1821,Montezuma Creek,UT,"Montezuma Creek,UT,USA","(37.2598195, -109.30379287522769)",37.2598195,-109.30379287522769
1822,Henderson,NC,"Henderson,NC,USA","(36.3295905, -78.3991638)",36.3295905,-78.3991638
1823,Cocoa Beach,FL,"Cocoa Beach,FL,USA","(28.3298487, -80.62054663871004)",28.3298487,-80.62054663871004
1824,Sissonville,WV,"Sissonville,WV,USA","(38.502622, -81.63859821479714)",38.502622,-81.63859821479714
1825,Inwood,WV,"Inwood,WV,USA","(39.3579068, -78.040009)",39.3579068,-78.040009
1826,Hernando,FL,"Hernando,FL,USA","(28.5710156, -82.4605068)",28.5710156,-82.4605068
1827,Catoosa,OK,"Catoosa,OK,USA","(36.188987, -95.745817)",36.188987,-95.745817
1828,Guadalupe County,TX,"Guadalupe County,TX,USA","(29.6480061, -97.8279576)",29.6480061,-97.8279576
1829,Fort Washington,MD,"Fort Washington,MD,USA","(38.7125305, -77.0124598)",38.7125305,-77.0124598
1830,Stutsman County,ND,"Stutsman County,ND,USA","(46.9596318, -98.9742609)",46.9596318,-98.9742609
1831,Stratford,TX,"Stratford,TX,USA","(36.3361403, -102.0721191)",36.3361403,-102.0721191
1832,Woodbridge,VA,"Woodbridge,VA,USA","(38.6581723, -77.2497049)",38.6581723,-77.2497049
1833,Monongalia,WV,"Monongalia,WV,USA","(39.6391074, -80.0300399)",39.6391074,-80.0300399
1834,Crawford County,OH,"Crawford County,OH,USA","(40.8705909, -82.9065596)",40.8705909,-82.9065596
1835,Wamego,KS,"Wamego,KS,USA","(39.201941, -96.304998)",39.201941,-96.304998
1836,Chester,SC,"Chester,SC,USA","(41.3625937, -74.2712613)",41.3625937,-74.2712613
1837,Coeur d'Alene,ID,"Coeur d'Alene,ID,USA","(47.6742994, -116.7811531)",47.6742994,-116.7811531
1838,Alamosa,CO,"Alamosa,CO,USA","(37.5780995, -105.7890452)",37.5780995,-105.7890452
1839,Henrico,VA,"Henrico,VA,USA","(37.4957023, -77.335257)",37.4957023,-77.335257
1840,Bristol Township,PA,"Bristol Township,PA,USA","(40.122900200000004, -74.86447057681232)",40.122900200000004,-74.86447057681232
1841,Clarksville,TX,"Clarksville,TX,USA","(33.6105491, -95.052764)",33.6105491,-95.052764
1842,Pima County,AZ,"Pima County,AZ,USA","(32.1112624, -111.6546163)",32.1112624,-111.6546163
1843,Johnson County,MO,"Johnson County,MO,USA","(38.7295547, -93.8161034)",38.7295547,-93.8161034
1844,Abington Township,PA,"Abington Township,PA,USA","(40.11016755, -75.1167218823077)",40.11016755,-75.1167218823077
1845,Carroll County,GA,"Carroll County,GA,USA","(33.5588005, -85.0641272)",33.5588005,-85.0641272
1846,Barnwell,AL,"Barnwell,AL,USA","(30.4249194, -87.8794366)",30.4249194,-87.8794366
1847,Oil Springs,KY,"Oil Springs,KY,USA","(37.8100924, -82.942388)",37.8100924,-82.942388
1848,North Manchester,IN,"North Manchester,IN,USA","(41.0006005, -85.768597)",41.0006005,-85.768597
1849,Shelbyville,TX,"Shelbyville,TX,USA","(31.7607346, -94.0781923)",31.7607346,-94.0781923
1850,Clinton,MO,"Clinton,MO,USA","(39.5975986, -94.4184896)",39.5975986,-94.4184896
1851,Spotsylvania,VA,"Spotsylvania,VA,USA","(38.200965, -77.589154)",38.200965,-77.589154
1852,Pottstown,PA,"Pottstown,PA,USA","(40.2452976, -75.6496424)",40.2452976,-75.6496424
1853,Pilot Station,AK,"Pilot Station,AK,USA","(61.9376372, -162.8813944)",61.9376372,-162.8813944
1854,Tarpon Springs,FL,"Tarpon Springs,FL,USA","(28.148082950000003, -82.74380159717906)",28.148082950000003,-82.74380159717906
1855,Fort Sumner,NM,"Fort Sumner,NM,USA","(34.4716695, -104.2455092)",34.4716695,-104.2455092
1856,Elgin,IL,"Elgin,IL,USA","(42.03726, -88.2810994)",42.03726,-88.2810994
1857,Midland,MI,"Midland,MI,USA","(43.6155825, -84.2472117)",43.6155825,-84.2472117
1858,Blackman Township,MI,"Blackman Township,MI,USA","(44.190644, -83.926938)",44.190644,-83.926938
1859,Lexington,NC,"Lexington,NC,USA","(35.8240265, -80.2533838)",35.8240265,-80.2533838
1860,West Fargo,ND,"West Fargo,ND,USA","(46.874967, -96.900362)",46.874967,-96.900362
1861,Manhasset,NY,"Manhasset,NY,USA","(40.7845923, -73.69712761362332)",40.7845923,-73.69712761362332
1862,Sandy,UT,"Sandy,UT,USA","(40.5664878, -111.838904)",40.5664878,-111.838904
1863,Keizer,OR,"Keizer,OR,USA","(44.9969, -123.0266267)",44.9969,-123.0266267
1864,Parmelee,SD,"Parmelee,SD,USA","(43.3230585, -101.0265364)",43.3230585,-101.0265364
1865,Jonesborough,TN,"Jonesborough,TN,USA","(36.2944928, -82.4734089)",36.2944928,-82.4734089
1866,Elk Plain,WA,"Elk Plain,WA,USA","(47.0448099, -122.3668139)",47.0448099,-122.3668139
1867,Burnsville,NC,"Burnsville,NC,USA","(35.9172243, -82.2996695)",35.9172243,-82.2996695
1868,Harris County,TX,"Harris County,TX,USA","(29.8119769, -95.3741247)",29.8119769,-95.3741247
1869,Valley View,CA,"Valley View,CA,USA","(33.7862956, -118.3295191)",33.7862956,-118.3295191
1870,Lancaster,TX,"Lancaster,TX,USA","(32.5920798, -96.7561083)",32.5920798,-96.7561083
1871,Utica,KY,"Utica,KY,USA","(37.6022699, -87.1130521)",37.6022699,-87.1130521
1872,Lone Rock,AR,"Lone Rock,AR,USA","(36.1806251, -92.3446022)",36.1806251,-92.3446022
1873,Scott County,KY,"Scott County,KY,USA","(38.2776401, -84.5816131)",38.2776401,-84.5816131
1874,Timberlake,NC,"Timberlake,NC,USA","(34.9737749, -78.9794735)",34.9737749,-78.9794735
1875,Winter Haven,FL,"Winter Haven,FL,USA","(28.0222435, -81.7328568)",28.0222435,-81.7328568
1876,Princeton,NJ,"Princeton,NJ,USA","(40.3492744, -74.6592958)",40.3492744,-74.6592958
1877,Owasso,OK,"Owasso,OK,USA","(36.2661536, -95.8549456)",36.2661536,-95.8549456
1878,Mannford,OK,"Mannford,OK,USA","(36.1324025, -96.32871374658447)",36.1324025,-96.32871374658447
1879,Amelia Island,FL,"Amelia Island,FL,USA","(30.6077379, -81.4600909)",30.6077379,-81.4600909
1880,Littlefield,TX,"Littlefield,TX,USA","(33.9189172, -102.3328368)",33.9189172,-102.3328368
1881,Aurora,IL,"Aurora,IL,USA","(41.7571701, -88.3147539)",41.7571701,-88.3147539
1882,Greenspoint,TX,"Greenspoint,TX,USA","(29.952708, -95.4053198)",29.952708,-95.4053198
1883,Bogalusa,LA,"Bogalusa,LA,USA","(30.7910204, -89.8486858)",30.7910204,-89.8486858
1884,Childress,TX,"Childress,TX,USA","(34.4923918, -100.1985963)",34.4923918,-100.1985963
1885,Genesee Township,MI,"Genesee Township,MI,USA","(41.9550345, -77.90414263769733)",41.9550345,-77.90414263769733
1886,Douglas,AZ,"Douglas,AZ,USA","(31.462229999999998, -109.59394273100952)",31.462229999999998,-109.59394273100952
1887,Nikolaevsk,AK,"Nikolaevsk,AK,USA","(59.8119444, -151.6105556)",59.8119444,-151.6105556
1888,Wise County,VA,"Wise County,VA,USA","(37.0170633, -82.6103804)",37.0170633,-82.6103804
1889,Sanford,NC,"Sanford,NC,USA","(35.4798757, -79.1802994)",35.4798757,-79.1802994
1890,Midway,FL,"Midway,FL,USA","(30.4954759, -84.4543513)",30.4954759,-84.4543513
1891,Nampa,ID,"Nampa,ID,USA","(43.5737361, -116.5596313)",43.5737361,-116.5596313
1892,Lower Macungie Township,PA,"Lower Macungie Township,PA,USA","(40.5247625, -75.54733378430777)",40.5247625,-75.54733378430777
1893,Swansea,SC,"Swansea,SC,USA","(33.7382088, -81.0978734)",33.7382088,-81.0978734
1894,Pasadena,TX,"Pasadena,TX,USA","(29.6910625, -95.2091006)",29.6910625,-95.2091006
1895,Winston-Salem,NC,"Winston-Salem,NC,USA","(36.0998131, -80.2440518)",36.0998131,-80.2440518
1896,New Llano,LA,"New Llano,LA,USA","(31.1149093, -93.2715535)",31.1149093,-93.2715535
1897,Goodbee,LA,"Goodbee,LA,USA","(30.4957475, -90.1975809)",30.4957475,-90.1975809
1898,Jackson,MI,"Jackson,MI,USA","(42.2416466, -84.425589)",42.2416466,-84.425589
1899,Okmulgee,OK,"Okmulgee,OK,USA","(35.6677078, -95.9690122)",35.6677078,-95.9690122
1900,Molena,GA,"Molena,GA,USA","(33.0120724, -84.5002013)",33.0120724,-84.5002013
1901,Volant,PA,"Volant,PA,USA","(41.1136707, -80.2589518)",41.1136707,-80.2589518
1902,South Bend,IN,"South Bend,IN,USA","(41.6833813, -86.2500066)",41.6833813,-86.2500066
1903,Reynoldsville,WV,"Reynoldsville,WV,USA","(39.2884222, -80.4348145)",39.2884222,-80.4348145
1904,Marysville,CA,"Marysville,CA,USA","(39.1457247, -121.5913516)",39.1457247,-121.5913516
1905,Searcy County,AR,"Searcy County,AR,USA","(35.9018987, -92.7098744)",35.9018987,-92.7098744
1906,Oroville,CA,"Oroville,CA,USA","(39.5137752, -121.556359)",39.5137752,-121.556359
1907,West Valley City,UT,"West Valley City,UT,USA","(40.696629, -111.9867271)",40.696629,-111.9867271
1908,Reseda,CA,"Reseda,CA,USA","(34.2000784, -118.5369884)",34.2000784,-118.5369884
1909,Oaks,OK,"Oaks,OK,USA","(36.1702135, -94.85260690167607)",36.1702135,-94.85260690167607
1910,Troy,MI,"Troy,MI,USA","(42.6055893, -83.1499304)",42.6055893,-83.1499304
1911,Baldwin Hills,CA,"Baldwin Hills,CA,USA","(39.0481656, -76.6485774)",39.0481656,-76.6485774
1912,Royal Oak,MI,"Royal Oak,MI,USA","(42.4894801, -83.1446485)",42.4894801,-83.1446485
1913,Winn Parish,LA,"Winn Parish,LA,USA","(31.947293, -92.6401816)",31.947293,-92.6401816
1914,Pembroke,NY,"Pembroke,NY,USA","(42.9975593, -78.4347444)",42.9975593,-78.4347444
1915,Sparta,NC,"Sparta,NC,USA","(36.5055712, -81.1207497)",36.5055712,-81.1207497
